Temperature_C,Heat_Flow_W_g
210.8695652173913,-0.01914356168853103
211.62207357859532,-0.018743086706233706
212.37458193979936,-0.01826893012461473
213.12709030100336,-0.01772295592387223
213.87959866220737,-0.01710731040542338
214.63210702341138,-0.016424413756158374
215.3846153846154,-0.01567695053523729
216.13712374581942,-0.014867859121186103
216.88963210702343,-0.014000320160974014
217.64214046822744,-0.013077744066584365
218.39464882943145,-0.012103757608289403
219.14715719063545,-0.011082189657360332
219.8996655518395,-0.010017056134276375
220.6521739130435,-0.00891254422161072
221.4046822742475,-0.007772995903658224
222.1571906354515,-0.006602890897514972
222.90969899665552,-0.005406829042711144
223.66220735785956,-0.004189512218626101
224.41471571906357,-0.0029557258607707066
225.16722408026757,-0.0017103201485991787
225.91973244147158,-0.00045819093880409005
226.6722408026756,0.0007957394809519286
227.42474916387962,0.0020465417422088827
228.17725752508363,0.003289298773716613
228.92976588628764,0.004519125131101148
229.68227424749165,0.005731186202200447
230.43478260869566,0.006920717212572951
231.1872909698997,0.00808304195646401
231.9397993311037,0.009213591179596999
232.6923076923077,0.010307920541524145
233.44481605351172,0.011361728086924316
234.19732441471572,0.012370871157165553
234.94983277591976,0.013331382675651014
235.70234113712377,0.014239486742928636
236.45484949832777,0.015091613480257811
237.20735785953178,0.015884413063280832
237.9598662207358,0.016614768890631064
238.71237458193983,0.01727980983571074
239.46488294314383,0.017876921533473908
240.21739130434784,0.018403756657845955
240.96989966555185,0.018858244149376587
241.72240802675586,0.019238597356852193
242.4749163879599,0.019543321060861017
243.2274247491639,0.019771217351700916
243.9799331103679,0.019921390338522967
244.73244147157192,0.019993249671198383
245.48494983277592,0.019986512861063933
246.23745819397996,0.019901206391422743
246.98996655518397,0.019737665613434867
247.74247491638798,0.019496533427806967
248.49498327759198,0.01917875775746347
249.247491638796,0.01878558782113467
250.0,0.018318569222510413
